"","image","RoiNo","gene_fitc","gene_cy3","gene_af647","Channel","Area","Mean","StdDev","Mode","Min","Max","IntDen","Median","Skew","Kurt","frArea","RawIntDen","MinThr","MaxThr","li_thr_Area","li_thr_Mean","li_thr_StdDev","li_thr_Mode","li_thr_Min","li_thr_Max","li_thr_IntDen","li_thr_Median","li_thr_Skew","li_thr_Kurt","li_thr_frArea","li_thr_RawIntDen","li_thr_MinThr","li_thr_MaxThr","logicFISH"
"69","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0213","0","0","0","FITC",148.83,886.32,3231.27,0,0,28073,131913.95,0,5.2,29.71,18.17,1268327,0,65535,21.43,6068.18,6424.58,1835,777,28073,130012.61,3479,1.68,1.87,14.4,1250046,771,65535,"negative"
"70","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0216","LRIG1","LGR5","0","FITC",48.26,167.01,671.95,0,0,7177,8059.55,0,5.99,44.11,11.64,77491,0,65535,3.02,2294.52,1504.08,961,920,7177,6920.68,1724,1.69,2.61,6.25,66541,771,65535,"positive"
"71","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0219","LRIG1","LGR5","BrdU","FITC",74.68,385.02,1602.3,0,0,13663,28752.01,0,5.69,35.93,11.7,276445,0,65535,6.45,4330.42,3577.8,1479,849,13663,27924.23,2808,1.36,0.71,8.64,268486,771,65535,"positive"
"72","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0222","LRIG1","0","0","FITC",162.77,467.8,2309.01,0,0,24849,76143.19,0,6.63,48.88,9.78,732102,0,65535,11.96,6250.53,6056.73,840,773,24849,74760.85,3835,1.31,0.78,7.35,718811,771,65535,"positive"
"73","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0225","0","0","0","FITC",86.33,39.77,233.91,0,0,2934,3433.35,0,7.12,57.15,4.34,33011,0,65535,1.98,1452,488.26,906,906,2934,2869.32,1358,1.43,2.37,2.29,27588,771,65535,"negative"
"74","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0228","0","0","0","FITC",59.18,18.78,119.93,0,0,1160,1111.62,0,7.27,55.41,3.34,10688,0,65535,0.62,1013.33,119.98,827,827,1160,632.36,1019,-0.31,-0.9,1.05,6080,771,65535,"negative"
"75","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0231","0","0","0","FITC",55.23,19.85,133.31,0,0,1437,1096.12,0,7.76,63.94,3.2,10539,0,65535,0.52,1178.8,196.58,930,930,1437,613.01,1117,0.12,-1.2,0.94,5894,771,65535,"negative"
"76","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0233","0","0","0","FITC",75.82,2160.77,5085.77,0,0,26239,163830.98,0,2.95,8.45,29.9,1575203,0,65535,19.87,8182.69,7047.95,2276,812,26239,162550.76,5655,1.14,0.08,26.2,1562894,771,65535,"negative"
"77","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0236","0","0","0","FITC",125.95,160.24,1117.27,0,0,14753,20182.31,0,9.61,101.86,5.04,194049,0,65535,4.26,4511.22,4189.1,1150,835,14753,19237,2409,1.26,0.26,3.39,184960,771,65535,"negative"
"78","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0240","LRIG1","0","0","FITC",152.68,413.38,2119.96,0,0,22393,63115.68,0,6.74,49.43,8.72,606845,0,65535,9.98,6194.85,5761.67,773,773,22393,61853.15,3993,1.16,0.16,6.54,594706,771,65535,"positive"
"79","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0243","LRIG1","0","0","FITC",33.8,430.58,1664.52,0,0,12844,14554.53,0,4.9,26.09,12.92,139939,0,65535,2.91,4803.68,3382.29,1200,930,12844,13989.15,5096,0.91,-0.06,8.62,134503,771,65535,"positive"
"80","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0246","LRIG1","LGR5","0","FITC",153.72,588.47,1953.42,0,0,15955,90460.59,0,4.46,22.6,15.56,869761,0,65535,19.87,4476.09,3489.39,798,775,15955,88918.39,3297,1.38,1.43,12.92,854933,771,65535,"positive"
"81","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0250","LRIG1","LGR5","0","FITC",98.39,331.23,1713.01,0,0,24591,32589.22,0,8.24,86.71,8.56,313339,0,65535,6.55,4900.52,4686.57,1649,808,24591,32110.17,4036,2.29,6.05,6.66,308733,771,65535,"positive"
"82","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0253","0","0","0","FITC",159.23,12.34,187.09,0,0,3745,1965.61,0,16.99,298.45,0.65,18899,0,65535,0.62,2828.83,970.37,1060,1060,3745,1765.3,3144,-1.03,-0.06,0.39,16973,771,65535,"negative"
"83","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0256","LRIG1","LGR5","0","FITC",61.47,1062.39,2304.19,0,0,19896,65302.62,0,3.17,13.73,30.63,627872,0,65535,15.7,4075.72,2926.95,4806,798,19896,64008.99,3387,2.02,6.44,25.55,615434,771,65535,"positive"
"84","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0259","0","0","0","FITC",72.39,96.18,479.42,0,0,5515,6962.18,0,6.35,46.53,6.61,66940,0,65535,3.12,2057.6,1121.17,788,788,5515,6420.1,1803,1.11,1.03,4.31,61728,771,65535,"negative"
"85","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0262","0","0","0","FITC",90.69,24.93,233.85,0,0,3732,2260.99,0,11.71,150.15,2.18,21739,0,65535,0.83,2265.62,889.46,1165,1165,3732,1885.11,2050,0.53,-0.98,0.92,18125,771,65535,"negative"
"86","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0265","LRIG1","0","0","FITC",89.24,445.8,2399.78,0,0,31174,39781.77,0,8.52,86.17,10.96,382494,0,65535,6.03,6339,6967.84,1243,860,31174,38239.15,4260,2.1,4.11,6.76,367662,771,65535,"positive"
"87","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0268","0","LGR5","0","FITC",49.61,192.53,867,0,0,9488,9551.73,0,6.53,52.09,9.43,91838,0,65535,3.12,2878.6,2068.99,1673,854,9488,8981.77,2169,1.75,3.01,6.29,86358,771,65535,"negative"
"88","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0271","LRIG1","LGR5","0","FITC",149.04,59.2,425.78,0,0,7188,8823.58,0,9.99,119.42,3.56,84837,0,65535,3.54,2309.65,1555.03,789,789,7188,8167.4,1872,1.44,1.68,2.37,78528,771,65535,"positive"
"89","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0274","LRIG1","LGR5","0","FITC",110.35,185.7,993.07,0,0,14691,20491.83,0,8.77,93.7,10.37,197025,0,65535,6.24,3026.9,2983.78,908,773,14691,18888.99,1808,2.09,4.24,5.66,181614,771,65535,"positive"
"90","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0278","LRIG1","0","0","FITC",74.47,1667.62,4365.61,0,0,27821,124185.45,0,3.25,10.55,29.47,1194019,0,65535,16.43,7436.08,6616.13,908,773,27821,122196.96,5187,1.02,-0.01,22.07,1174900,771,65535,"positive"
"91","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0281","LRIG1","0","0","FITC",54.4,329.33,1132.14,0,0,8956,17913.93,0,4.5,22.79,14.53,172239,0,65535,5.51,3078.87,2049.48,1231,781,8956,16971.74,2335,1.18,0.77,10.13,163180,771,65535,"positive"
"92","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0284","LRIG1","LGR5","0","FITC",63.55,390.63,1536.88,0,0,15707,24823.69,0,6.1,44.44,15.06,238675,0,65535,6.86,3468.2,3362.76,888,775,15707,23807.14,2149,1.96,3.62,10.8,228901,771,65535,"positive"
"93","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0287","LRIG1","0","0","FITC",65.21,898.92,4357.19,0,0,65535,58620.22,0,8.59,96.5,13.4,563622,0,65535,6.66,8671.19,10964.99,4230,853,65535,57718.9,4547,2.89,10.41,10.21,554956,771,65535,"positive"
"94","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0290","LRIG1","0","0","FITC",53.25,372.42,1368.52,0,0,11633,19831.81,0,5.47,34.05,16.41,190679,0,65535,5.93,3173.79,2831.65,822,777,11633,18815.36,2308,1.71,1.94,11.13,180906,771,65535,"positive"
"95","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0293","0","0","0","FITC",60.01,636.52,1714.45,0,0,11320,38198.69,0,3.21,10.55,21.14,367273,0,65535,10.09,3690.86,2501.27,825,802,11320,37235.59,2761,0.77,-0.02,16.81,358013,771,65535,"negative"
"96","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0295","LRIG1","LGR5","0","FITC",61.05,1062.55,2239.36,0,0,14415,64870.27,0,2.76,8.27,33.9,623715,0,65535,16.95,3745.19,2842.2,925,771,14415,63492.29,2726,1.33,1.52,27.77,610466,771,65535,"positive"
"97","FITC_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0299","LRIG1","LGR5","0","FITC",110.97,92.18,553.31,0,0,5987,10229.22,0,7.32,58.19,4.87,98352,0,65535,3.33,2849,1524.75,820,820,5987,9482.04,2810,0.5,-0.69,3,91168,771,65535,"positive"
"98","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0001","LRIG1","0","0","CY3",66.04,920.43,1936.77,0,0,15929,60788.75,0,3.12,12.49,35.43,584472,0,65535,17.89,3275.48,2489.82,2185,776,15929,58595.36,2589,1.88,4.73,27.09,563383,771,65535,"negative"
"99","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0005","LRIG1","0","0","CY3",115.55,138.28,693.85,0,0,7619,15978.17,0,7.44,62.25,10.71,153627,0,65535,5.2,2611.28,2039.83,1695,775,7619,13579.47,1695,1.18,0.13,4.5,130564,771,65535,"negative"
"100","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0006","LRIG1","0","0","CY3",36.71,907.86,1617.49,0,0,10425,33331.2,0,2.68,8.78,45.61,320473,0,65535,11.96,2628.17,1892.97,1389,774,10425,31434.85,2142,1.87,3.88,32.58,302240,771,65535,"negative"
"101","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0010","0","0","0","CY3",70.72,162.04,853.95,0,0,10720,11460.35,0,7.07,59.02,7.21,110189,0,65535,3.33,3269.28,2329.93,1607,779,10720,10880.82,2774,1.2,1.39,4.71,104617,771,65535,"negative"
"102","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0013","LRIG1","LGR5","0","CY3",40.35,510.68,1166.85,0,0,8517,20608.11,0,2.88,9.58,27.06,198143,0,65535,7.8,2503.65,1438.24,1665,836,8517,19529.67,1942,1.37,2.61,19.33,187774,771,65535,"positive"
"103","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0016","0","0","0","CY3",47.22,207.37,866.06,0,0,8088,9791.88,0,5.38,32.62,9.91,94147,0,65535,3.22,2886.03,1817.28,3565,829,8088,9305.13,2421,1.08,0.59,6.83,89467,771,65535,"negative"
"104","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0019","LRIG1","LGR5","0","CY3",53.36,563.93,1617.42,0,0,17150,30088.49,0,4.71,30.43,24.17,289295,0,65535,9.15,3137.88,2690.09,921,775,17150,28719.56,2201,2.32,7.62,17.15,276133,771,65535,"positive"
"105","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0022","LRIG1","0","0","CY3",50.55,73.72,345.6,0,0,3807,3726.44,0,6.39,49.47,7,35829,0,65535,1.98,1550.53,799.3,836,836,3807,3064.02,1339,1.63,1.99,3.91,29460,771,65535,"negative"
"106","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0025","LRIG1","LGR5","0","CY3",55.44,783.15,2677.54,0,0,24034,43414.4,0,5.15,30,21.01,417421,0,65535,8.84,4782.8,5106.6,1593,802,24034,42282.5,2496,1.89,2.89,15.95,406538,771,65535,"positive"
"107","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0028","LRIG1","0","0","CY3",101.2,322.46,954.51,0,0,7781,32632.07,0,4.26,21.05,21.07,313751,0,65535,13.21,2258.08,1608.51,782,773,7781,29826.5,1729,1.55,1.79,13.05,286776,771,65535,"negative"
"108","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0031","0","0","0","CY3",74.36,213.05,1174.85,0,0,22905,15843.38,0,13.09,220.53,11.33,152331,0,65535,5.3,2752.8,3536.22,1405,859,22905,14601.75,1743,4.36,20.52,7.13,140393,771,65535,"negative"
"109","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0034","LRIG1","LGR5","0","CY3",113.78,1260.27,3099.26,0,0,19612,143397.08,0,3.32,11.78,29.89,1378735,0,65535,26.52,5312.23,4449.58,3459,786,19612,140888.86,3732,1.41,1.18,23.31,1354619,771,65535,"positive"
"110","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0037","LRIG1","0","0","CY3",93.4,369.17,1146.5,0,0,8687,34479.84,0,3.91,17.23,14.59,331517,0,65535,11.44,2951.79,1766.45,2606,799,8687,33770.52,2606,1.33,1.34,12.25,324697,771,65535,"negative"
"111","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0042","LRIG1","0","0","CY3",90.8,193.76,758.59,0,0,7056,17592.97,0,4.95,26.88,11.23,169153,0,65535,6.24,2579.73,1474.51,799,799,7056,16098.51,2154,0.82,0.03,6.87,154784,771,65535,"negative"
"112","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0045","0","0","0","CY3",76.24,21.02,208.43,0,0,3469,1602.74,0,12.07,160.4,1.5,15410,0,65535,0.73,1924.29,921.81,863,863,3469,1400.96,1928,0.44,-0.92,0.95,13470,771,65535,"negative"
"113","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0048","LRIG1","LGR5","0","CY3",136.46,890.36,2902.06,0,0,27671,121495.33,0,4.81,27.47,22.26,1168154,0,65535,21.95,5403.56,5303.25,786,786,27671,118582.84,3421,1.77,3.17,16.08,1140151,771,65535,"positive"
"114","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0051","0","0","0","CY3",56.68,208.54,742.97,0,0,4535,11821.04,0,3.96,15.46,11.19,113657,0,65535,4.78,2389.24,1151.78,842,793,4535,11430.81,2355,0.27,-1.09,8.44,109905,771,65535,"negative"
"115","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0054","0","0","0","CY3",137.5,466.57,1997.32,0,0,27053,64152.1,0,6.97,60.1,14.67,616810,0,65535,14.04,4395.96,4681.71,771,771,27053,61723.04,2512,2.24,5.44,10.21,593455,771,65535,"negative"
"116","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0056","LRIG1","0","0","CY3",55.12,333.02,1053.57,0,0,12084,18357.42,0,5.64,45.68,17.74,176503,0,65535,7.18,2441.16,1843.62,939,800,12084,17518.81,2219,3.3,12.98,13.02,168440,771,65535,"negative"
"117","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0060","0","0","0","CY3",70.62,91.57,901.05,0,0,15158,6467.01,0,13.03,186.26,2.95,62179,0,65535,1.25,4921.08,4897.38,793,793,15158,6141.88,3956,1.04,-0.21,1.77,59053,771,65535,"negative"
"118","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0064","LRIG1","0","0","CY3",76.65,481.27,1375.4,0,0,12220,36890.29,0,3.85,17.82,19.81,354693,0,65535,11.34,3130.33,2126.6,1752,773,12220,35487.56,2505,1.48,2.75,14.79,341206,771,65535,"negative"
"119","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0067","LRIG1","LGR5","0","CY3",143.74,225.25,1025.32,0,0,11510,32377.15,0,6,42.04,8.68,311300,0,65535,8.74,3534.8,2367.6,3715,795,11510,30881.85,3339,1.16,1.35,6.08,296923,771,65535,"positive"
"120","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0070","LRIG1","LGR5","0","CY3",119.4,729.62,2162.6,0,0,23320,87115.54,0,5.59,41.94,27.26,837599,0,65535,22.26,3737.21,3732.6,803,803,23320,83180.26,2686,2.94,10.53,18.64,799762,771,65535,"positive"
"121","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0073","LRIG1","LGR5","0","CY3",157.78,89.16,602.8,0,0,7966,14066.95,0,9.36,99.98,4.55,135251,0,65535,4.68,2830.36,2124.7,889,814,7966,13246.86,2049,1.31,0.55,2.97,127366,771,65535,"positive"
"122","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0076","LRIG1","LGR5","0","CY3",88.3,412.76,1647.1,0,0,11302,36446.81,0,4.48,20.01,10.25,350429,0,65535,6.66,5343.52,3119.99,1098,834,11302,35568.58,5428,0.15,-1.2,7.54,341985,771,65535,"positive"
"123","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0079","LRIG1","LGR5","0","CY3",92.98,472.02,1550.96,0,0,14010,43888.87,0,4.42,22.92,16.11,421983,0,65535,11.13,3821.7,2708.21,1058,782,14010,42530.45,3203,1.42,1.98,11.97,408922,771,65535,"positive"
"124","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0082","LRIG1","LGR5","0","CY3",147.69,307.81,1266.99,0,0,16404,45460.72,0,6.84,59.91,13.38,437096,0,65535,14.04,3091.55,2881.29,3036,775,16404,43407.95,2169,2.37,6.34,9.51,417359,771,65535,"positive"
"125","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0085","0","0","0","CY3",71.87,319.1,1579.95,0,0,26041,22933.07,0,10,129.85,13.89,220497,0,65535,6.34,3406.21,4240.07,1341,776,26041,21610.32,1832,3.4,13.38,8.83,207779,771,65535,"negative"
"126","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0088","LRIG1","0","0","CY3",44.62,269.38,781.86,0,0,6459,12019.28,0,3.8,16.87,19.81,115563,0,65535,4.78,2227.8,1141.43,792,792,6459,10658.46,2045,1.41,2.54,10.72,102479,771,65535,"negative"
"127","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0091","LRIG1","LGR5","0","CY3",53.36,477.16,1549.61,0,0,11302,25459.17,0,4.1,17.75,17.15,244785,0,65535,6.55,3738.54,2726.97,1399,815,11302,24496.39,3018,0.93,-0.19,12.28,235528,771,65535,"positive"
"128","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0094","LRIG1","0","0","CY3",119.4,468.45,1758.92,0,0,22560,55932.38,0,6.12,49.27,15.94,537779,0,65535,14.04,3826.65,3676.45,796,778,22560,53729.43,2340,2.25,6.59,11.76,516598,771,65535,"negative"
"129","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0098","LRIG1","LGR5","0","CY3",39.11,771.64,1887.86,0,0,15348,30175.96,0,4.13,21.45,33.78,290136,0,65535,9.46,3038.8,2815.46,776,776,15348,28760.96,2132,2.31,5.9,24.2,276531,771,65535,"positive"
"130","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0101","LRIG1","LGR5","0","CY3",64.9,3948.66,5708.78,0,0,28528,256267.38,476,1.76,3.04,53.04,2463961,0,65535,31.51,8097.52,5800.24,2246,778,28528,255184.46,6614,1.27,1.49,48.56,2453549,771,65535,"positive"
"131","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0104","0","0","0","CY3",45.66,135.27,706.18,0,0,7023,6176.1,0,7.13,56.04,7.52,59382,0,65535,2.5,2377.25,1974.23,798,798,7023,5933.97,1371,1.31,0.22,5.47,57054,771,65535,"negative"
"132","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0107","LRIG1","0","0","CY3",115.24,500.76,1972.52,0,0,26119,57706.52,0,7.22,68.27,17.06,554837,0,65535,14.25,3917.2,4265.5,1455,774,26119,55815.69,2321,2.91,10.05,12.36,536657,771,65535,"negative"
"133","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0111","0","0","0","CY3",58.35,192.11,1496.78,0,0,28302,11209.38,0,13.55,228.71,4.46,107776,0,65535,2.18,5077.29,6056,853,853,28302,11089.46,3450,2.82,8.48,3.74,106623,771,65535,"negative"
"134","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0114","LRIG1","0","0","CY3",141.66,20.72,358.51,0,0,7082,2935.47,0,18.38,340.86,0.66,28224,0,65535,0.52,5496.2,2463.67,1253,1253,7082,2858.2,6830,-1.26,-0.14,0.37,27481,771,65535,"negative"
"135","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0117","0","0","0","CY3",121.69,84.78,526.26,0,0,5853,10316.8,0,7.56,61.16,4.36,99194,0,65535,3.64,2666.51,1539.99,882,801,5853,9706.7,2313,0.49,-1.12,2.99,93328,771,65535,"negative"
